,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
comfort-class.ru.html,1,,,,,,,,,,,1,1,1,,,,,,1,,,1,,,,,,,,3100,3,6,,658," 8,5 ",comfort-class.ru.html,,"7,7","2,7","8,3",,,,"8,3","8,3",,,,"5,6","8,9",,"6,8","10,4",,"7,6",
sever-city-hotel-moscow.ru.html,,,1,,,1,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,3850,3,7,,464," 8,2 ",sever-city-hotel-moscow.ru.html,,11,"6,8","11,3",,,,"11,2","11,2",,"11,8",,,,"6,1",11,"10,4",,"9,9",
kutuzova-moskva.ru.html,,1,,,,,,,,,1,,,1,,1,,,,1,,,,,,,,,,,8000,-,5,Кутузова,-,-,kutuzova-moskva.ru.html,,"3,8","4,6","3,8",,,,"3,7","3,5",,"4,1",,,"4,2",,,"3,8","3,8",2,
flamingo-na-arbatskoy.ru.html,1,,,,,,,,,,1,,,1,,,,,,1,1,1,,,,,,,,,2850,-,6,,61," 7,8 ",flamingo-na-arbatskoy.ru.html,,"1,6","5,1","1,4",,,,"1,3","1,1",,"3,9",,,"1,8",,"3,8","4,8","1,7",,
lublu-no.ru.html,1,,,,,,,,,,1,,,1,,,,,,1,1,,,1,,,,,,,3900,-,6,,163," 7,8 ",lublu-no.ru.html,,"12,4",,"11,9",,,5,"11,9","11,8",,11,"8,3",,"11,3",,,13,"10,9",,
leonart.ru.html,,,1,,,,,,,,1,,1,1,,,,,,1,,,1,,,,,,,,4400,3,6,Отель «Леонарт»,846," 8,9 ",leonart.ru.html,,"1,7","6,2","1,8",,,,"1,9","2,2",,,,,"1,8",,"2,2","7,9",3,"3,6",
apartments-on-novocheremushskaya-50.ru.html,,,,,,,,1,,,,,,1,,,,1,,,,1,,,,,,,,,8000,-,4,B&B on Novocheremushkinskaya 50,28," 9,2 ",apartments-on-novocheremushskaya-50.ru.html,,"10,5",,10,,,"6,5","9,9","9,7",,"5,3",,,"9,8",,,"5,1","8,6",9,
lefortovskiy-most.ru.html,,,1,,,1,,,,,1,,1,1,,,,,,1,,,1,,,,,,,,4300,3,7,,117," 7,2 ",lefortovskiy-most.ru.html,,"4,2",,"4,1",,"5,3",,"4,2","4,4",,,,,"3,8",,"4,1","9,8","4,8",6,
gostievoi-dom-rubliev.ru.html,1,,1,,,1,,,,,,,1,1,,,,,,1,,1,,,,,,,,,3999,-,7,,63," 7,2 ",gostievoi-dom-rubliev.ru.html,,7,"9,6","7,1",,,,"7,3","7,5",,,,,7,,"5,6","13,2","8,2","8,9",
hostel-garant.ru.html,1,,1,,,,,,,,,,1,1,,1,,,,1,,,,,,,,,,,8000,-,6,Хостел у Метро Дмитровская,116," 6,3 ",hostel-garant.ru.html,,"6,3",,"6,9",,,,"6,9","7,1",,,,"8,5","7,5",,"4,6","10,7","8,3","6,9",
dd-d-dnn.ru.html,,,,,,1,,,,,1,1,1,1,,,,,,1,,,1,,,,,,,,3900,3,7,,261," 7,9 ",dd-d-dnn.ru.html,,"9,5",,"9,3",,"4,1",,"9,4","9,6",,,,,"8,9",,"9,3","14,4","9,6","11,2",
ribella.ru.html,,,1,,,1,,,,,1,,1,1,,,,,,1,,,,,,1,,,,,8900,-,7,Ribella Hotel,32," 9,2 ",ribella.ru.html,,"6,1",,"5,5",,,"5,1","5,5","5,4",,"5,2",,,"4,9",,,"7,3","4,4","6,3",
kirpich.ru.html,1,,,,,,,,,,1,,,1,,,,,,1,1,,1,,,,,,,,3500,3,6,,319," 8,8 ",kirpich.ru.html,,"2,9","2,3","3,5",,,,"3,5","3,6",,,,,"4,1",,"2,1","7,7","4,8","3,5",
paradiseotel-moskva1234.ru.html,1,,,,,,,,,,1,,,1,,,,,,1,,,1,1,,,,,,,4000,3,6,,293," 7,8 ",paradiseotel-moskva1234.ru.html,,"1,8","6,2","1,8",,,,2,"2,2",,,,,"1,8",,"2,3","7,9",3,"3,7",
apart-yes-novobrattsevskiy.ru.html,1,,,,,,,,,,,,1,1,,1,,,,1,,1,,,,,,,,,3510,-,6,,313," 8,3 ",apart-yes-novobrattsevskiy.ru.html,,"17,9",13,"18,3",,,,"18,3","18,3",,,,5,"18,9",,"17,2",18,,"17,2",
ibis-moscow-dynamo.ru.html,1,,,,,1,,,,,,,,1,,,,,,1,1,1,1,,,,,,,,2800,3,7,,1748," 8,6 ",ibis-moscow-dynamo.ru.html,,"5,9",,"6,4",,,,"6,4","6,4",,,,"7,1",7,,"5,3","8,6","7,4","5,6",
radio-moscow.ru.html,1,,,,,,,,,,1,,1,1,,,,,,1,,,,1,,,,,,,3870,3,6,,126," 9,2 ",radio-moscow.ru.html,,"3,8",,"3,7",,"5,7",,"3,8",4,,,,,"3,4",,"3,9","9,4","4,4","5,6",
aerostar.ru.html,1,,,,,1,,,,,,1,,1,,,,,,,1,1,1,,,,,,,,2665,4,7,Отель Аэростар,3938," 8,0 ",aerostar.ru.html,,"5,6",,"6,1",,,,"6,1","6,1",,,,"7,4","6,7",,5,"8,4","7,1","5,3",
metamoskva.ru.html,1,,,,,,,1,1,,,,,1,,1,,,1,,,,,,,,,,,,2880,-,6,,399," 9,0 ",metamoskva.ru.html,,2,"7,1","1,6",,,,"1,7","1,8",,"5,2",,,,,"3,7","6,8","1,8","3,3",
pokrovka-6.ru.html,1,,1,,,,,,,,,,,1,,1,,,,1,1,,,,,,,,,,3100,3,6,Покровка 6 Отель,1039," 9,5 ",pokrovka-6.ru.html,,"1,5",,"1,4",,,,"1,5","1,7",,"5,8",,,"1,2",,"2,7","7,3","2,4","3,2",
orange-na-kutuzovskom.ru.html,,,1,,,,,,,,1,,,1,,,,,,1,1,1,,,,,,,,,2500,-,6,,214," 7,2 ",orange-na-kutuzovskom.ru.html,,"6,3","6,1","6,3",,,,"6,2",6,,"4,8",,,"6,7",,,"3,3",6,"4,4",
design-apartments-in-yes-near-metro-mitino.ru.html,1,,,,,,,,,,1,1,,1,,,,,,1,,1,,,,,,,,,3900,-,6,,30," 7,2 ",design-apartments-in-yes-near-metro-mitino.ru.html,,,,,,,,,,,,,,,,,,,,
otiel-quot-fortuna-quot-mitino.ru.html,1,,1,,,,,,,,1,,1,1,,,,,,1,,,,,,,,,,,3200,3,6,,61," 8,0 ",otiel-quot-fortuna-quot-mitino.ru.html,,"19,3","14,3","19,7",,,,"19,7","19,7",,,,"6,4",,,"18,6","19,5",,"18,6",
say-wow.ru.html,1,1,,,,,,1,,,1,,,1,,,,,,1,,,,,,,,,,,6200,-,6,,167," 9,4 ",say-wow.ru.html,,"5,2",5,"5,2",,,,"5,1","4,9",,"4,7",,,"5,6",,,"3,7","5,1","3,4",
holiday-inn-express-moscow-paveletskaya.ru.html,,,,,,1,,,,,1,,,1,,,,,,1,1,1,1,,,,,,,,3600,3,7,,2512," 8,9 ",holiday-inn-express-moscow-paveletskaya.ru.html,,"4,1",,"3,5",,,,"3,5","3,3",,"3,3",,,3,,"6,3","5,4","2,2",4,
shuhov-dacha.ru.html,1,,,,,,,1,1,,,,1,1,,1,,,,,,,,,,,,,,,2400,2,6,Hotel Shuhov dacha,210," 8,4 ",shuhov-dacha.ru.html,,"4,9",,"4,4",,,"6,3","4,3",4,,,,,4,,"7,3","3,9","2,9","4,1",
forton.ru.html,1,,,,,,,,,,1,,,1,,1,,,,1,,,,1,,,,,,,2405,-,6,,245," 8,6 ",forton.ru.html,,"3,3",,"2,7",,,,"2,6","2,4",,"2,5",,,"2,4",,"5,6","4,4","1,2","2,7",
happy-hotel-novy-arbat.ru.html,1,,1,,,,,,,,,,,1,,,1,,,1,,1,,,,,,,,,3600,-,6,,410," 8,1 ",happy-hotel-novy-arbat.ru.html,,"1,8","4,7","1,8",,,,"1,7","1,5",,"4,1",,,"2,3",,"3,8","4,8","2,2",,
vechnyi-zov-premium.ru.html,1,,,,,1,,,,,1,,1,1,,,,,,1,,,,,,,,,,,2500,-,6,,303," 6,1 ",vechnyi-zov-premium.ru.html,,"6,3",,"6,3",,"2,9",,"6,4","6,7",,,,,"6,1",,"5,4","12,2","7,1","8,2",
pokrovskii-dom.ru.html,1,,,,,,,1,1,,,,1,1,,1,,,,,,,,,,,,,,,3900,-,6,,400," 9,0 ",pokrovskii-dom.ru.html,,"2,1",,"2,1",,,,"2,2","2,5",,"6,6",,,2,,"2,6","8,1","3,1",4,
malliott-tverskaya-8.ru.html,,,,,,,,,,1,1,,,1,,1,,,,1,,,,,,,,,,,3361,-,5,,152," 7,8 ",malliott-tverskaya-8.ru.html,,,,,,,,,,,,,,,,,,,,
gorod-otiel-moskva.ru.html,,,1,,,,,,,,1,,,1,,,,,,1,1,1,,,,,,,,,3500,3,6,Город Отель,878," 8,0 ",gorod-otiel-moskva.ru.html,,"3,6",,3,,,,3,"2,8",,"3,4",,,"2,5",,"5,8","5,5","1,7","3,6",
marko-arbat.ru.html,1,,1,,,1,,,,,1,,,1,,,,,,1,,,,1,,,,,,,6300,-,7,,171," 8,4 ",marko-arbat.ru.html,,"1,7","5,3","1,5",,,,"1,4","1,1",,"3,8",,,"1,9",,"3,9","4,7","1,6",,
shokotel-south-west.ru.html,1,1,,,,,,1,,,,,1,1,,,,,,1,,,,,,,,,,,2590,-,6,,97," 7,6 ",shokotel-south-west.ru.html,,14,,"13,7",,,"12,4","13,6","13,3",,"9,2",,,"13,8",,,"7,6","12,6","12,1",
lorientso-otiel.ru.html,1,,,,,,,1,,,1,,1,1,,,,,,,,1,,,,,,,,,2500,-,6,,51," 9,0 ",lorientso-otiel.ru.html,,"17,8",,"17,5",,"12,6","14,9","17,6","17,7",,,"10,9",,17,,"18,2",,"17,3",,
villadgio.ru.html,1,,,,,1,,1,,,,,1,1,,,,1,,,,,,,,,,,,,5800,3,6,Отель Villaggio,992," 8,2 ",villadgio.ru.html,,3,,"2,7",,,,"2,6","2,3",,"2,6",,,"2,9",,"5,2","3,4",2,"1,2",
gregory-desing.ru.html,,,1,,,1,,,,,1,,1,1,,,,,,1,,,1,,,,,,,,4400,4,7,,227," 9,1 ",gregory-desing.ru.html,,"3,8",,"3,8",,"5,5",,"3,9","4,1",,,,,"3,5",,"3,5","9,7","4,6","5,6",
otiel-marko.ru.html,1,,1,,,1,,,,,,,1,1,,,,,,1,,,,1,,,,,,,3990,-,7,,481," 8,4 ",otiel-marko.ru.html,,"10,6",,"10,2",,,"8,5","10,1","9,8",,"5,5",,,"10,2",,,"4,5",9,"8,9",
san-riemo.ru.html,1,,1,,,,,,,,,,,1,,,,,,1,,,1,1,,,,,,,3700,3,6,Отель Сан-Ремо,662," 8,3 ",san-riemo.ru.html,,"3,2",,"2,6",,,,"2,6","2,6",,"4,5",,,2,,"5,1","6,4","1,9","3,8",
otiel-quot-pavielietskaia-ploshchad-quot.ru.html,1,,,,,,,,,,,,1,1,,1,,,,1,,,1,,,,,,,,4200,3,6,Hotel Paveletskaya Aero,290," 8,8 ",otiel-quot-pavielietskaia-ploshchad-quot.ru.html,,"3,6",,3,,,,3,"2,9",,"3,8",,,"2,5",,"5,7","5,8","1,9","3,8",
siti-star.ru.html,1,,1,,,,,,,,1,,1,1,,,,,,1,,,,,,,,,,,3350,3,6,Сити Стар,182," 9,0 ",siti-star.ru.html,,"6,6",,6,,,"4,4",6,"5,9",,"5,2",,,"5,5",,,"7,3","4,9","6,7",
begemot-moskva.ru.html,1,,1,,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,3000,-,5,,55," 8,7 ",begemot-moskva.ru.html,,"2,1","3,2","2,5",,,,"2,5","2,5",,,,,"3,1",,"2,9","6,1","3,5","1,9",
city-moscow.ru.html,1,,,,,,,,,,1,,1,1,,,,,,1,,,,1,,,,,,,3200,-,6,,195," 8,5 ",city-moscow.ru.html,,9,,"8,5",,,"5,4","8,5","8,5",,"8,7",,,"7,9",,,"10,8","7,7","9,7",
boutique-baumanskiy.ru.html,1,,1,,,,,,,,,,,1,,1,,,,1,1,,,,,,,,,,3050,3,6,,372," 8,8 ",boutique-baumanskiy.ru.html,,"4,3",,"4,4",,"4,9",,"4,5","4,7",,,,,"4,1",,"3,9","10,2","5,2","6,2",
nice-loft.ru.html,,,1,,,,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,3250,2,6,,325," 8,4 ",nice-loft.ru.html,,"3,6",,"3,9",,"5,6",,4,"4,3",,,,,"3,9",,"2,5","9,9","5,1","5,6",
icon-hostel.ru.html,1,,,,,,,,,1,,,,1,,1,,1,,1,,,,,,,,,,,5800,-,6,,1856," 9,1 ",icon-hostel.ru.html,,"5,1","4,9","5,2",,,,5,"4,9",,"4,7",,,"5,6",,,"3,7","5,1","3,3",
dinastiia-na-taghankie.ru.html,1,,1,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,3200,3,6,Династия Отель на Таганке ,385," 8,3 ",dinastiia-na-taghankie.ru.html,,"2,7",,"2,2",,,,"2,3","2,3",,"5,1",,,"1,6",,"4,3",7,2,"3,7",
komnata-v-taunkhause.ru.html,,,1,,,,,,,,1,,,1,,,,,,,1,1,,,,1,,,,,2500,-,6,,14," 9,2 ",komnata-v-taunkhause.ru.html,,,"16,4",,"15,3",,,,,,,,"9,8",,"9,4",,,,,
dinastiia-lefortovo.ru.html,,,1,,,,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,2640,3,6,,241," 8,2 ",dinastiia-lefortovo.ru.html,,"4,5",,"4,4",,"5,3",,"4,5","4,7",,,,,4,,"4,6","9,9","4,9","6,2",
bousche.ru.html,1,,1,,,,,,,,1,,,1,,,,,,1,,,,1,,,,,,,4896,-,6,,698," 8,2 ",bousche.ru.html,,"1,7",,"1,7",,,,"1,8","2,1",,"6,2",,,"1,5",,"2,6","7,7","2,7","3,5",
vishniovyi-sad-moskva.ru.html,,,1,,,1,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,3800,-,7,,27," 9,2 ",vishniovyi-sad-moskva.ru.html,"12,4",,,,,,"19,3",,,,"16,4",,,,"19,8",,"14,6","19,6","18,9","19,1"
eko-lainer.ru.html,1,,,,,1,,,,,1,,1,1,,1,,,,1,,,,,,,,,,,4000,-,7,,39," 9,0 ",eko-lainer.ru.html,,7,"2,3","7,4",,,,"7,4","7,4",,,,"5,9",8,,"6,6","8,7",,"6,4",
markell.ru.html,1,,1,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,,5800,4,6,Markell Hotel,146," 9,1 ",markell.ru.html,,"1,1","4,3","1,8",,,,"1,8",2,,,,,"2,3",,"1,3","7,2","3,2","2,7",
gorodotiel-na-lieninghradskom.ru.html,1,,1,,,1,,,,,,,,1,,,,,,1,,,1,1,,,,,,,4050,3,7,ГородОтель на Ленинградском,125," 7,9 ",gorodotiel-na-lieninghradskom.ru.html,,"2,9","6,2","3,2",,,,"3,3","3,6",,,,,"3,3",,"1,8","9,3","4,5","4,9",
mint-na-grokhol-skom.ru.html,,,1,,,,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,3600,-,6,Trips,46," 8,6 ",mint-na-grokhol-skom.ru.html,,"2,5","5,5","2,9",,,,3,"3,3",,,,,3,,"1,2","8,9","4,3","4,4",
hotel-in-time.ru.html,1,,,,,,,,,,,,,1,,1,,,,1,1,,1,,,,,,,,4500,-,6,,562," 7,7 ",hotel-in-time.ru.html,,"1,2",,1,,,,"0,9","0,6",,"4,1",,,"1,4",,"3,5","5,2","1,4","0,9",
mieri-poppins.ru.html,1,,1,,,,,,,,,,1,1,,1,,,,,,1,,,,,,,,,5216,-,6,Отель Мэрри Поппинс,259," 8,4 ",mieri-poppins.ru.html,,"2,1",7,"1,5",,,"8,6","1,5","1,3",,"3,8",,,,,"4,4","5,4",,"2,4",
ostogenka.ru.html,1,,,,,,,,,,1,,1,1,,1,,,,1,,,,,,,,,,,4000,-,6,,303," 9,0 ",ostogenka.ru.html,,"2,8",,"2,5",,,,"2,4","2,1",,"2,5",,,"2,6",,"5,2","3,6","1,6","1,3",
ibis-moscow-paveletskaya.ru.html,,,1,,,1,,,,,1,,,1,,,,,,1,1,1,,,,,,,,,3090,3,7,,1489," 8,2 ",ibis-moscow-paveletskaya.ru.html,,"4,2",,"3,5",,,,"3,5","3,3",,3,,,"3,1",,"6,4","5,2","2,2","3,9",
hostel-rus-usadba.ru.html,1,,1,,,,,,,,,,1,1,,,,,,1,,,,,,,,,1,,4500,-,6,,594," 8,9 ",hostel-rus-usadba.ru.html,,"3,4",,"2,9",,,,3,3,,"5,3",,,"2,3",,5,"7,3","2,6","4,4",
apartamenty-na-taganke-moskva12.ru.html,,,1,,,1,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,3999,-,7,,54," 9,5 ",apartamenty-na-taganke-moskva12.ru.html,,"3,3",,"2,8",,,,"2,9","2,9",,"5,2",,,"2,2",,5,"7,1","2,4","4,3",
hostel-mac-house-moscow.ru.html,1,,,,,,,,1,,,,1,1,,1,,,,1,,,,,,,,,,,4000,-,6,,504," 8,6 ",hostel-mac-house-moscow.ru.html,,"6,5",,"6,1",,"7,4","7,6","6,2","6,2",,,,,"5,5",,"7,6",10,"5,7",,
sadovaya-samotechnaya-guest-house.ru.html,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,2096,-,2,,113," 7,6 ",sadovaya-samotechnaya-guest-house.ru.html,,"1,6",4,"2,2",,,,"2,2","2,4",,,,,"2,6",,1,"7,6","3,6","3,1",
katerina-park-moscow.ru.html,,,1,,,1,,,,,,1,1,1,,,,,,1,,1,,,,,,,,,3069,4,7,,3475," 8,6 ",katerina-park-moscow.ru.html,,"16,1",,,,,7,"15,4","15,2",,"11,2","14,6",,"15,1",,,"11,6",14,"14,9",
neapol.ru.html,1,,,,,,,,,,1,,,1,,1,,1,,1,,,,,,,,,,,4700,4,6,,376," 8,0 ",neapol.ru.html,,"0,8","4,6","1,1",,,,1,"1,1",,,,,"1,7",,"2,8","5,8","2,2","1,3",
randevu-maryino-moscow2.ru.html,1,,1,,,,,,,,,,1,1,,,,,,1,,1,,,,,,,,,4000,3,6,,110," 8,2 ",randevu-maryino-moscow2.ru.html,,"15,4",,"14,8",,,"6,1","14,8","14,7",,"13,2","5,8",,"14,2",,,15,"13,7",,
ooo-quot-sitikhaus-quot-moscow12.ru.html,,,,,,,,,,1,1,,,1,,1,,,,1,1,,,,,,,,,,4500,-,6,,152," 8,5 ",ooo-quot-sitikhaus-quot-moscow12.ru.html,,"1,7","5,1","1,6",,,,"1,4","1,2",,"3,9",,,2,,"3,8","4,8","1,8",,
vezendorf.ru.html,1,,1,,,1,,,,,,,1,1,,,,,,,,1,,1,,,,,,,4000,-,7,Wesendorf,37," 8,2 ",vezendorf.ru.html,,"13,2",,"12,7",,,"7,3","12,6","12,4",,8,,,"12,5",,,"7,8","11,3","11,8",
otel-i-chaynaya-ivan-chai.ru.html,1,,,,,1,,,,,1,,1,1,,,,,,1,,,1,,,,,,,,3833,2,7,,767," 9,0 ",otel-i-chaynaya-ivan-chai.ru.html,,"8,7",,8,,,,8,"7,8",,"5,2",,,"7,6",,"10,9","6,9","6,6","8,1",
art.ru.html,,,1,,,1,,,,,1,,1,1,,,,,,,,1,,,,1,,,,,3200,3,7,,1200," 8,4 ",art.ru.html,,"7,3","2,6","7,7",,,,"7,7","7,7",,,,"5,6","8,3",,"6,9","8,8",,"6,7",
invite-siti-khaus.ru.html,1,,,,,,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,3800,-,6,,261," 7,8 ",invite-siti-khaus.ru.html,,6,"4,8","6,1",,,,6,"5,9",,"5,8",,,"6,6",,,"4,6","6,2","4,4",
ester-house.ru.html,1,,,,,,,1,,,,,,1,,1,,1,,1,,,,,,,,,,,4000,-,6,,201," 9,6 ",ester-house.ru.html,,"2,5","5,2","2,9",,"7,2",,3,"3,3",,,,,"3,2",,,"8,8","4,3","4,3",
gregory-urban.ru.html,1,,1,,,1,,,,,,,1,1,,,,,,1,,,1,,,,,,,,3400,-,7,Gregory Urban,38," 9,1 ",gregory-urban.ru.html,,"3,8",,"3,8",,"5,5",,"3,9","4,1",,,,,"3,5",,"3,5","9,7","4,6","5,6",
ini-ghostinitsa.ru.html,1,,,,,,,,,,1,,,1,,,,,,1,1,,,1,,,,,,,3375,3,6,,2394," 7,8 ",ini-ghostinitsa.ru.html,,"4,4",,"3,8",,,"6,4","3,8","3,7",,4,,,"3,2",,,"6,1","2,6","4,6",
shkatulka-russian.ru.html,1,,,,,,,,,,,,1,1,,,,,,1,,1,1,,,,,,,,1800,-,6,Shkatulka creative house,383," 8,4 ",shkatulka-russian.ru.html,,"9,2","12,1","9,3",,,,"9,4","9,7",,,,,"9,1",,8,"15,2","10,2","11,1",
rochdelskaya-guest-house.ru.html,,,,,,,,,,1,,,,1,,1,,,,1,,,,,,,,,,,2614,-,4,,160," 8,1 ",rochdelskaya-guest-house.ru.html,,"3,1","3,9","3,2",,,,"3,1",3,,,,,"3,7",,"4,5","4,6","3,5","1,6",
fligel-moscow1.ru.html,1,,,,,,,,,,1,,1,1,,1,,,,1,,,,,,,,,,,3500,3,6,,923," 7,9 ",fligel-moscow1.ru.html,,"1,1",,"1,1",,,,"1,2","1,5",,"5,8",,,"1,1",,"2,4","7,1","2,3","2,9",
dd-dundod3-4d2ndoddegn.ru.html,1,,,,,,,,,1,,,1,1,,1,,,,1,,,,,,,,,,,3700,3,6,,1040," 8,9 ",dd-dundod3-4d2ndoddegn.ru.html,,"3,1",,"2,5",,,,"2,5","2,4",,"3,9",,,"1,9",,"5,2","5,8","1,4","3,4",
kak-doma-moskva12.ru.html,1,,1,,,,,,,,,,1,1,,,,,,1,,,,1,,,,,,,3325,3,6,,116," 8,7 ",kak-doma-moskva12.ru.html,,"7,4",,"6,8",,,"3,9","6,8","6,7",,"5,8",,,"6,2",,,"7,9","5,6","7,5",
ghostinitsa-sultan.ru.html,1,,,,,,,,1,,,,,1,,1,,,,1,,,,1,,,,,,,2500,2,6,Гостиница Султан-5 на Белорусской,772," 7,2 ",ghostinitsa-sultan.ru.html,,"3,4","1,9","3,9",,,,"3,8","3,9",,,,,"4,5",,"3,4","6,8","4,9","3,2",
invait-moskva12.ru.html,1,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,3500,-,5,Инвайт отель на проспекте Андропова,31," 7,6 ",invait-moskva12.ru.html,,"10,4",,"9,7",,,,"9,7","9,5",,"6,8","12,5",,"9,3",,,"8,4","8,3","9,8",
hills-moscow.ru.html,,,1,,,1,,,,,1,,1,1,,,,,,1,,1,,,,,,,,,4900,3,7,,248," 7,3 ",hills-moscow.ru.html,,"8,2","8,7","8,1",,,,"7,9","7,7",,"4,8",,,"8,3",,,"2,7","7,3","6,3",
bruno.ru.html,1,,1,,,,,,,,,,,1,,1,,1,,1,,,,,,,,,,,5500,-,6,,506," 8,0 ",bruno.ru.html,,"0,7","4,3","1,3",,,,"1,3","1,4",,,,,"1,9",,"2,2","6,3","2,6","1,8",
moskvich.ru.html,1,,,,,1,,,,,1,,,1,,,,,,1,1,,1,,,,,,,,1600,2,7,Гостиница Москвич,1678," 7,4 ",moskvich.ru.html,,"9,6",,9,,10,"5,8","9,1","9,1",,"9,3",,,"8,4",,,"11,5","8,3",,
hotel-yaroslavskaya.ru.html,,,1,,,1,,,,,1,,,1,,,,,,1,,1,1,,,,,,,,2940,3,7,,2561," 8,3 ",hotel-yaroslavskaya.ru.html,,"6,6","6,2","7,2",,"6,9",,"7,2","7,5",,,,,"7,5",,"4,3","12,7",,"8,3",
aska.ru.html,1,,,,,,,,,,1,,,1,,1,,,,1,1,,,,,,,,,,4000,-,6,,578," 8,3 ",aska.ru.html,,"5,4",,6,,,,6,"6,2",,,,"9,1","6,5",,"3,7",10,"7,4","6,1",
sady-piekina.ru.html,,,,,,,,1,,1,,,,1,1,,,,,1,,,,,,,,,1,,6200,4,6,,150," 7,6 ",sady-piekina.ru.html,,2,"3,1","2,5",,,,"2,5","2,5",,,,,"3,1",,"2,6","6,4","3,6","2,2",
tverskaya-suites.ru.html,1,,1,,,,,,,,1,,1,1,,,,,,1,,,,,,,,,,,4500,3,6,,699," 8,4 ",tverskaya-suites.ru.html,,"1,5","3,6","2,1",,,,"2,1","2,2",,,,,"2,7",,"1,9","6,8","3,4","2,3",
dy-d3-4nndud-d1-2ddeg-d-d-dpndod3-4d1-4.ru.html,1,,,,,,,,1,,,,,1,,1,,,,1,,,,,1,,,,,,4500,-,6,,191," 8,6 ",dy-d3-4nndud-d1-2ddeg-d-d-dpndod3-4d1-4.ru.html,,"3,7","4,6","4,3",,"7,4",,"4,3","4,6",,,,,"4,6",,,"9,9","5,7","5,3",
dizain-otel-chaikovskii.ru.html,1,,,,,,,,,,1,,,1,,1,,,,1,,,,1,,,,,,,5098,3,6,Дизайн-отель Чайковский,161," 9,0 ",dizain-otel-chaikovskii.ru.html,,"1,8","3,5","2,3",,,,"2,2","2,2",,,,,"2,9",,"2,8",6,"3,3","1,8",
cultan-plius.ru.html,1,,1,,,,,,,,1,,,1,,1,,,,1,,,,,,,,,,,3700,-,6,,154," 7,8 ",cultan-plius.ru.html,,"3,4","1,8","3,9",,,,"3,8","3,9",,,,,"4,5",,"3,3","6,9","4,9","3,2",
wals.ru.html,,,1,,,,,,,,1,,,1,,,,,,1,,1,1,,,,,,,,2450,2,6,Гостиница Валс,1222," 7,8 ",wals.ru.html,,"4,1",,"3,5",,,,"3,5","3,3",,"3,2",,,3,,"6,3","5,3","2,1","3,9",
eleven.ru.html,1,,,,,,,1,,,,,1,1,,1,,,,1,,,,,,,,,,,4050,-,6,,112," 9,2 ",eleven.ru.html,,"2,3","2,8","2,9",,,,"2,8",3,,,,,"3,4",,2,"7,2","4,1","2,9",
warsaw.ru.html,1,,,,,,,,,,1,,,1,,,,,,1,,,1,1,,,,,,,5900,3,6,,1525," 8,1 ",warsaw.ru.html,,"3,4",,"2,9",,,,"2,8","2,5",,"2,1",,,"2,7",,"5,8","3,9","1,4","2,5",
hampton-by-hilton-moscow-strogino.ru.html,,,,,,1,,,,,1,1,,1,,,,,,1,1,1,,,,,,,,,4230,3,7,Hampton by Hilton Moscow Strogino,3308," 8,8 ",hampton-by-hilton-moscow-strogino.ru.html,,15,"10,6","15,3",,,,"15,3","15,2",,"15,6",,,,,"14,9",14,"15,8","13,9",
paradise-otel.ru.html,1,,,,,,,,,,1,,,1,,,,,,1,1,,,1,,,,,,,4905,-,6,Отель GloryVell,388," 7,9 ",paradise-otel.ru.html,,"0,7","4,5","1,3",,,,"1,4","1,6",,,,,"1,9",,"1,8","6,9","2,8","2,4",
minima-belorusskaya.ru.html,1,,,,,,,,,,,,,1,,,,,,1,1,,1,1,,,,,,,2900,3,6,,634," 7,7 ",minima-belorusskaya.ru.html,,"2,7","2,4","3,3",,,,"3,2","3,4",,,,,"3,8",,"2,2","7,4","4,5","3,2",
minima-vodny.ru.html,1,,,,,,,,,,1,,,1,,,,,,1,1,,1,,,,,,,,3100,3,6,Минима Водный Отель,439," 8,1 ",minima-vodny.ru.html,,"11,8","6,8","12,4",,,,"12,3","12,4",,,,"4,1",,"8,4","10,5","14,2",,"11,7",
kaufman.ru.html,1,,1,,,,,,,,,,1,1,,,,,,1,,,1,,,,,,,,3000,3,6,Отель «Кауфман»,548," 8,5 ",kaufman.ru.html,,"4,2",,"4,2",,5,,"4,3","4,6",,,,,4,,"3,7","10,1","5,1","6,1",
olhovka.ru.html,1,,1,,,,,,,,,,1,1,,,,,,1,,,,1,,,,,,,3600,3,6,,475," 8,4 ",olhovka.ru.html,,"3,9",,"4,1",,"5,2",,"4,2","4,5",,,,,4,,"2,9","10,2","5,2","5,9",
